Activity Name: bath/
UserID: D
StartTime: 0
x	y	z
-1104	691	-1372
-690	704	-1098
-484	-65	-733
-469	-15	-338
-703	288	-276
-1005	129	-153
-1105	327	-128
-893	604	-244
-692	496	-322
-541	598	-269
-509	478	-176
-888	835	-25
-1009	863	-64
-948	718	-160
-770	851	-311
-657	652	-503
-569	892	-404
-501	403	-205
-432	351	-8
-506	551	-4
-449	608	-141
-583	668	-153
-610	654	-322
-516	848	-224
-573	707	-221
-580	799	-266
-749	831	-296
-884	494	-111
-749	302	-241
-589	579	-396
-778	686	-360
-569	431	-205
-1009	519	-141
-797	831	-424
-869	502	-736
-824	489	-874
-815	476	-989
-1012	19	-368
-975	492	-120
-872	1444	-514
-914	294	-632
-690	201	-797
-559	534	-810
-648	263	-552
-832	143	-450
-906	55	-226
-881	108	-200
-793	327	-205
-850	140	-481
-472	323	-796
-248	537	-1096
-208	507	-1208
-650	393	-957
-853	127	-344
-653	376	-762
-809	295	-897
-778	120	-665
-770	-87	-488
-954	124	-129
-852	294	-368
-793	727	-328
-972	431	-521
-1058	-305	-338
-927	270	-316
-744	780	-613
-792	455	-354
-864	345	-148
-882	225	-433
-680	752	-592
-761	328	-519
-712	518	-245
-756	436	-212
-944	209	-336
-884	432	-349
-812	391	-391
-776	359	-303
-804	382	-23
-794	423	-104
-815	352	-415
-848	142	-357
-820	337	-226
-839	467	-224
-761	611	-244
-853	511	-397
-1069	553	-516
-1349	335	-752
-1284	527	-604
-1152	327	-365
-877	831	-548
-609	931	-744
-434	1320	-989
-400	519	-1012
-449	79	-717
-936	-407	759
-679	-16	255
-441	1011	-308
-292	1123	-462
-237	608	-296
-357	768	-385
-432	651	-645
-608	1113	-466
-749	1343	-130
-604	872	120
-525	464	-176
-973	622	19
-680	547	-313
-789	460	-237
-1121	785	-122
-866	1134	259
-604	1272	327
-388	911	375
-77	540	167
-130	544	310
-170	584	659
-426	993	643
-567	814	639
-488	817	78
-393	792	-261
-84	999	-116
-498	1118	705
-514	467	591
-655	681	-40
-976	721	-137
-687	591	-269
-503	959	48
-652	1128	92
-888	612	-157
-911	120	294
-992	441	-10
-864	568	12
-711	732	-113
-808	744	39
-641	248	307
-87	-1994	-820
-1629	691	-1597
-1084	1084	-1172
-802	2047	-1144
-572	918	-407
-999	332	166
-1188	88	176
-857	103	-500
-674	-40	-1343
-1064	295	-1204
-745	956	-600
-697	936	-159
-354	839	462
-319	664	780
-305	595	604
-360	622	291
-537	391	-184
-948	536	57
-729	486	-76
-868	567	-204
-824	755	472
-893	867	764
-810	739	473
-692	647	316
-554	583	329
-600	566	144
-829	832	348
-498	376	-196
-660	568	11
-776	793	135
-685	433	436
-983	198	156
-1056	327	-220
-1168	612	-197
-1060	688	158
-610	835	454
-433	774	431
-394	568	455
-698	832	604
-788	534	177
-799	455	192
-761	585	-55
-512	376	-31
-729	627	-90
-509	526	-312
-761	198	-369
-1040	806	-362
-1149	467	36
-1040	24	-52
-1076	396	-383
-855	280	-432
-999	392	-186
-736	318	-257
-697	-921	-191
-985	86	-840
-1593	1484	-570
-925	1063	-661
-653	707	-946
-1005	391	447
-816	-450	73
-887	-485	-433
-861	100	-557
-914	590	-820
-832	566	-1109
-673	652	-1058
-820	408	-645
-928	207	-338
-616	163	-543
-471	359	-672
-333	551	-761
-257	515	-660
-276	508	-528
-567	441	-525
-545	327	-649
-761	334	-593
-1215	563	-336
-1200	289	-410
-769	279	-865
-437	591	-1085
-377	604	-980
-463	504	-596
-633	179	-375
-449	152	-709
-505	68	-210
-824	1001	-138
-569	672	-199
-559	430	140
-727	396	368
-729	367	385
-700	399	244
-882	603	108
-1146	399	79
-1021	392	41
-1071	326	-87
-983	-93	-263
-1119	-132	-767
