Activity Name: run/
UserID: 22867
StartTime: 0
x	y	z
140	2047	-1258
-689	2047	-872
-1101	1337	-650
-737	-333	-221
-769	-676	199
-869	-892	-34
-864	-472	-111
-1037	952	-367
-1010	2047	-385
-580	2047	8
-24	1763	142
227	759	60
444	177	3
595	-106	9
792	-74	-17
699	612	-241
276	2047	-687
-552	2047	-456
-1215	2047	-265
-880	675	-362
-557	-37	-57
-541	-461	17
-545	-633	-84
-605	-452	-69
-935	703	-264
-1457	2047	-271
-770	2047	-139
-184	1800	137
158	737	51
595	139	60
856	120	227
744	284	143
423	1244	-264
-260	2047	-517
-1146	2047	-461
-1284	2047	-420
-757	104	-440
-665	-708	-210
-826	-1103	-93
-940	-936	78
-1215	-388	-18
-2048	2047	-1217
-1680	2047	-762
-349	2047	-434
355	727	-167
830	-89	-172
1016	23	172
862	87	35
440	1260	-397
-340	2047	-842
-1616	2047	-880
-1784	2047	-824
-762	54	-465
-330	-436	49
-364	-1025	-225
-432	-876	-189
-714	-444	-133
-1276	1622	-616
-1367	2047	-688
-429	2047	-386
179	1307	79
652	-9	119
822	-177	99
632	158	-97
399	452	-352
55	1551	-740
-447	2047	-1481
-589	2047	-1552
-353	1212	-964
-321	286	-474
-433	-458	-177
-503	-944	-42
-740	-831	-172
-1109	207	-513
-1653	2047	-1480
-671	2047	-1069
227	1996	-434
844	176	-269
1081	-335	-210
967	-196	-39
785	-95	-241
431	1767	-1127
-333	2047	-1745
-1265	2047	-1080
-1288	785	-687
-728	-385	-25
-633	-720	231
-648	-953	-76
-666	-570	-144
-941	1200	-690
-957	2047	-1204
-253	2047	-858
268	1643	-215
579	407	-88
721	-184	-60
753	-172	35
846	-36	-41
460	1747	-1104
-340	2047	-1900
-1033	2047	-1296
-1298	1113	-745
-909	-421	-290
-866	-946	167
-1025	-1121	-1
-1066	-652	-153
-1340	1728	-665
-1162	2047	-511
-72	2047	-216
484	999	200
708	-77	22
771	-256	104
695	-138	102
673	236	-52
280	2047	-1122
-457	2047	-1604
-1087	2047	-1012
-1168	963	-599
-848	-449	-173
-857	-879	110
-861	-1000	-21
-916	-634	33
-1335	772	-250
-1752	2047	-141
-687	2047	179
375	1479	116
828	652	182
1015	-57	231
828	67	352
668	304	127
491	2047	-541
-60	2047	-1176
-657	2047	-941
-1156	1320	-816
-989	-429	-561
-1008	-853	-114
-944	-900	27
-846	-405	-5
-1180	1440	230
-1841	2047	-141
-2048	1799	448
-697	1635	839
382	783	240
737	-20	167
867	-90	112
934	332	304
624	1732	243
-708	2047	72
-1609	2047	224
-1669	1331	-253
-936	-225	-455
-831	-517	-31
-970	-852	-73
-992	-575	-173
-1000	353	236
-2048	2047	387
-1432	2047	830
211	1535	668
639	120	143
728	-129	-125
873	-109	-100
927	249	-25
424	2047	-141
-476	2047	-170
-1064	2047	-167
-1453	1980	-426
-865	-224	-506
-762	-777	-64
-863	-925	-24
-813	-609	-47
-945	-73	-15
-1719	2047	-554
-1271	2047	-225
-63	2047	78
457	465	195
540	-64	99
632	-172	73
828	186	-7
655	1312	-349
32	2047	-836
-720	2047	-808
-1481	2047	-701
-1234	412	-569
-906	-637	-74
-916	-1105	22
-898	-1113	-32
-937	-573	-52
-1687	1641	-736
-2045	2047	-159
-537	2047	-47
254	1135	127
668	35	28
886	-225	148
835	-105	156
819	630	-160
224	2047	-898
-322	2047	-1074
-1168	2047	-753
-1337	822	-698
-834	-456	-183
-889	-1032	-63
-888	-1096	-152
-964	-557	-116
-1672	1782	-800
-1711	2047	-388
-321	2047	-136
342	899	76
608	72	63
639	-217	51
820	-193	-53
876	598	-285
430	2047	-1169
-178	2047	-1137
-1096	2047	-874
-1192	655	-743
-872	-317	-201
-905	-865	32
-965	-994	-161
-917	-490	-160
-1329	1612	-769
-1191	2047	-703
-260	2047	-460
399	1167	-57
622	281	-84
867	-72	-68
937	-79	6
743	492	-249
-66	2047	-1217
-626	2047	-1332
-1354	2047	-869
-1333	364	-687
-945	-628	-63
-893	-993	163
-849	-1001	-73
-898	-471	-129
-1397	1740	-804
-1460	2047	-655
-333	2047	-327
304	1107	33
740	238	48
880	-26	54
819	15	60
857	659	-236
51	2047	-1362
-696	2047	-1434
-1482	2047	-1056
-1192	196	-743
-786	-780	-157
-850	-1089	41
-916	-984	-68
-984	-493	-125
-1664	1385	-881
-1941	2047	-1241
-527	2047	-711
265	1155	-156
667	63	51
966	-253	102
998	-79	63
886	519	-253
291	2047	-1188
-388	2047	-1476
-1208	2047	-1108
-1250	913	-765
-912	-465	-205
-983	-1089	118
-1028	-1208	-40
-1002	-605	-103
-1525	1702	-1005
-1562	2047	-701
-445	2047	-592
268	1292	-186
591	372	-74
855	60	15
968	176	3
847	759	-320
54	2047	-1133
-690	2047	-1540
-1548	2047	-1516
-1217	583	-960
-724	-588	-264
-865	-1077	-13
-960	-1074	-119
-993	-634	-185
-1540	622	-960
-2048	2047	-1460
-1021	2047	-633
207	1651	-200
612	487	-114
728	47	-93
905	-68	-71
