Activity Name: tooth/
UserID: 712
StartTime: 0
x	y	z
-141	-959	-184
-90	-968	-237
-34	-981	-295
-29	-976	-306
-77	-983	-258
-154	-991	-210
-141	-964	-193
-80	-975	-225
-45	-988	-248
-24	-976	-265
-21	-973	-217
-36	-1009	-197
-180	-996	-199
-64	-965	-201
-10	-968	-217
31	-983	-212
30	-970	-209
-26	-1013	-210
-164	-1039	-176
-121	-941	-152
81	-1021	-182
30	-993	-205
51	-980	-191
41	-1029	-157
-25	-1018	-121
7	-945	-95
48	-925	-145
91	-936	-231
72	-960	-308
-8	-991	-320
-135	-1008	-330
-183	-985	-301
-157	-1044	-344
-138	-1028	-408
-152	-992	-344
-153	-948	-375
-185	-949	-386
-169	-921	-258
-119	-881	-305
-128	-901	-314
-109	-953	-288
-113	-1033	-274
-304	-1170	-202
-138	-1079	-221
6	-920	-329
23	-861	-305
-31	-866	-237
-26	-897	-223
-7	-916	-213
48	-916	-208
105	-967	-207
35	-980	-192
-23	-999	-169
-80	-1017	-146
-90	-982	-132
-40	-1047	-176
-57	-996	-258
-61	-981	-281
-23	-945	-296
-34	-961	-285
-98	-961	-241
-66	-986	-241
-40	-1034	-272
-33	-1049	-249
0	-989	-274
-16	-957	-298
-63	-959	-255
-61	-961	-244
-4	-996	-252
1	-1002	-228
38	-957	-242
63	-952	-276
-25	-962	-225
-52	-976	-199
-10	-1045	-215
-47	-1002	-210
72	-940	-231
0	-962	-250
-39	-960	-239
-72	-977	-200
-45	-1032	-212
-18	-1016	-205
39	-960	-247
31	-932	-262
-49	-964	-232
-65	-1015	-210
-41	-1042	-193
14	-1017	-225
28	-968	-241
12	-922	-250
25	-930	-264
12	-972	-272
11	-1005	-266
15	-988	-249
15	-953	-268
15	-957	-274
15	-996	-285
-12	-1023	-265
-13	-985	-242
8	-959	-263
15	-973	-252
19	-981	-232
24	-1009	-240
-4	-1017	-232
7	-969	-248
9	-932	-237
-8	-951	-232
-1	-989	-241
12	-996	-237
3	-983	-217
30	-957	-240
44	-957	-248
32	-965	-244
35	-993	-257
-4	-1015	-252
-16	-999	-244
16	-961	-263
22	-956	-255
7	-975	-239
-8	-996	-248
-32	-1002	-232
-4	-980	-242
43	-952	-261
30	-959	-244
-4	-981	-236
-25	-1017	-244
-32	-1017	-234
7	-975	-239
22	-948	-245
7	-956	-237
-13	-968	-234
-23	-980	-236
-21	-1002	-240
7	-1000	-241
20	-975	-253
24	-976	-260
7	-968	-258
3	-945	-258
-2	-957	-264
-8	-980	-269
-34	-972	-217
-7	-973	-249
22	-1033	-268
-8	-1017	-244
3	-956	-240
19	-960	-277
-39	-965	-240
-64	-967	-228
-25	-1021	-244
12	-1009	-264
24	-952	-266
7	-949	-287
-55	-964	-253
-58	-984	-229
-13	-1021	-249
12	-977	-250
28	-932	-264
6	-946	-274
-66	-968	-241
-72	-1007	-217
7	-1017	-249
32	-973	-249
32	-932	-260
11	-961	-289
-57	-964	-253
-52	-994	-239
1	-1044	-258
17	-993	-242
39	-936	-264
20	-949	-285
-50	-961	-249
-64	-996	-225
6	-1016	-241
32	-977	-250
48	-945	-264
19	-945	-272
-29	-959	-237
-33	-1002	-224
3	-1040	-239
19	-985	-241
59	-946	-256
17	-946	-269
-49	-953	-248
-49	-1004	-220
15	-1028	-241
39	-978	-237
47	-933	-255
31	-959	-281
-39	-968	-250
-38	-1009	-221
15	-1040	-236
32	-983	-226
48	-933	-264
19	-945	-279
-36	-957	-241
-29	-994	-236
31	-1033	-239
47	-981	-240
57	-954	-260
35	-948	-281
-32	-949	-255
-33	-996	-247
3	-1015	-236
39	-983	-248
52	-961	-264
31	-948	-281
-23	-964	-280
-42	-984	-247
-8	-1009	-247
15	-1001	-249
30	-957	-271
24	-957	-281
7	-967	-284
-50	-967	-247
-39	-989	-221
9	-1020	-249
27	-989	-263
32	-944	-268
40	-951	-289
-24	-961	-257
-68	-984	-212
-12	-1017	-241
30	-1005	-264
19	-960	-253
43	-940	-285
16	-956	-264
-53	-959	-225
-45	-968	-272
7	-949	-313
17	-976	-257
51	-953	-308
99	-985	-319
-5	-1005	-295
-116	-985	-264
-10	-986	-296
36	-978	-324
76	-898	-314
60	-951	-312
-4	-1001	-284
-79	-1002	-256
-55	-964	-253
1	-980	-292
30	-957	-292
48	-903	-297
39	-933	-285
-29	-1005	-242
-72	-1021	-208
-13	-993	-256
30	-996	-288
43	-937	-303
56	-928	-324
7	-969	-269
-80	-1000	-207
-41	-1017	-229
32	-994	-290
31	-964	-290
27	-936	-314
46	-917	-308
4	-952	-249
-48	-1009	-221
-33	-1017	-228
12	-993	-288
35	-954	-301
52	-930	-328
32	-927	-301
-41	-959	-249
-80	-1017	-220
-7	-1005	-248
35	-961	-306
44	-970	-305
33	-945	-320
17	-932	-289
-77	-985	-250
-68	-1037	-221
15	-996	-290
35	-957	-306
33	-932	-325
51	-937	-329
-21	-948	-279
-79	-1005	-228
-26	-996	-244
31	-975	-311
19	-976	-293
51	-945	-313
40	-921	-306
-37	-957	-242
-65	-1018	-234
-8	-1005	-273
24	-973	-290
52	-952	-313
63	-932	-330
-1	-932	-264
-50	-980	-245
-44	-1023	-250
16	-990	-273
56	-960	-288
67	-964	-313
51	-930	-314
-18	-936	-271
-52	-1021	-264
-20	-1015	-272
25	-953	-273
51	-967	-289
55	-981	-296
40	-948	-279
12	-925	-264
20	-959	-281
1	-989	-297
-8	-976	-301
23	-968	-301
54	-976	-305
35	-961	-276
-16	-978	-266
-37	-1005	-276
-8	-969	-294
48	-929	-287
52	-946	-301
39	-977	-298
-28	-983	-274
-48	-1001	-276
8	-971	-288
47	-927	-292
39	-938	-288
12	-980	-295
-32	-1000	-284
-40	-988	-272
11	-964	-285
35	-948	-292
19	-945	-292
-4	-975	-305
-25	-991	-293
-30	-983	-273
23	-961	-284
40	-952	-288
16	-953	-285
-8	-968	-301
-25	-985	-303
-29	-973	-284
15	-970	-285
39	-961	-285
15	-953	-282
-17	-976	-293
-40	-983	-298
-29	-975	-289
15	-961	-274
48	-954	-288
24	-959	-276
-24	-976	-287
-45	-989	-290
-10	-968	-280
30	-951	-271
40	-943	-279
19	-972	-276
-28	-989	-285
-52	-981	-287
-15	-968	-276
31	-953	-277
28	-953	-281
-1	-968	-285
-33	-986	-295
-53	-986	-292
-17	-969	-280
31	-953	-276
16	-959	-282
-10	-976	-287
-40	-989	-296
-48	-985	-284
-2	-965	-271
41	-953	-274
15	-964	-273
-29	-983	-274
-53	-993	-273
-29	-991	-281
15	-954	-274
25	-937	-269
0	-948	-282
-13	-961	-281
7	-973	-308
-1	-986	-290
-8	-986	-288
-23	-976	-281
-20	-959	-272
-23	-967	-292
3	-985	-271
2	-1017	-263
15	-957	-257
27	-928	-282
-34	-948	-247
-49	-946	-260
-1	-1000	-287
15	-1012	-269
15	-973	-273
14	-948	-281
-13	-953	-274
-64	-962	-261
-56	-996	-250
-10	-1016	-264
-9	-975	-260
6	-925	-276
3	-916	-282
-50	-968	-260
-73	-1012	-248
-24	-1010	-265
7	-999	-274
11	-951	-277
-1	-925	-276
-55	-948	-266
-77	-980	-266
-32	-1017	-249
-1	-1016	-260
19	-973	-279
15	-937	-301
-45	-930	-277
-82	-945	-270
-40	-993	-264
-2	-994	-272
14	-969	-271
28	-942	-298
