Activity Name: walk/
UserID: 15218
StartTime: 0
x	y	z
-1260	-397	-360
-1056	-290	-333
-976	-144	-381
-925	-149	-345
-889	-221	-313
-812	-225	-312
-733	-176	-303
-705	-121	-285
-705	-160	-247
-762	-229	-218
-900	-322	-225
-1065	-424	-228
-1181	-456	-287
-1217	-431	-349
-1095	-468	-309
-944	-561	-239
-945	-569	-263
-978	-469	-276
-945	-420	-263
-857	-399	-261
-797	-400	-249
-793	-426	-221
-826	-481	-176
-839	-511	-141
-850	-458	-136
-973	-356	-184
-1037	-263	-245
-993	-231	-285
-953	-229	-319
-985	-276	-344
-1021	-409	-328
-1005	-545	-306
-1001	-527	-352
-1018	-441	-415
-884	-344	-396
-793	-306	-393
-826	-245	-473
-881	-117	-656
-877	-204	-616
-861	-311	-514
-848	-336	-481
-865	-360	-436
-957	-329	-474
-996	-290	-497
-985	-282	-445
-941	-295	-420
-938	-276	-456
-917	-237	-471
-908	-212	-464
-912	-189	-457
-919	-193	-436
-1016	-205	-449
-1108	-212	-458
-936	-267	-313
-880	-378	-204
-993	-453	-144
-1055	-439	28
-1261	-217	89
-1069	-127	-72
-873	-177	-137
-809	-276	-226
-761	-342	-285
-737	-381	-269
-784	-408	-232
-861	-420	-228
-890	-400	-241
-928	-410	-231
-953	-424	-208
-936	-449	-213
-967	-484	-228
-961	-497	-209
-974	-488	-196
-984	-533	-172
-968	-477	-240
-1044	-333	-319
-1047	-268	-320
-970	-272	-301
-946	-264	-327
-945	-248	-345
-904	-225	-353
-836	-196	-349
-793	-185	-324
-770	-183	-311
-744	-153	-311
-804	-177	-298
-877	-301	-242
-991	-485	-176
-1127	-589	-205
-1177	-573	-282
-962	-500	-202
-954	-474	-228
-1034	-421	-308
-948	-375	-276
-782	-343	-208
-713	-353	-154
-765	-369	-148
-836	-429	-127
-847	-505	-109
-853	-450	-132
-906	-343	-168
-986	-312	-232
-994	-345	-266
-946	-311	-273
-919	-330	-253
-1017	-424	-253
-1060	-426	-253
-1117	-280	-324
-1065	-257	-297
-945	-301	-188
-893	-289	-185
-858	-233	-266
-836	-232	-320
-818	-223	-333
-788	-221	-282
-784	-196	-233
-793	-177	-234
-872	-220	-269
-970	-316	-296
-1064	-415	-319
-1140	-490	-300
-1088	-527	-248
-975	-553	-197
-960	-551	-213
-981	-479	-249
-912	-408	-232
-808	-354	-212
-762	-312	-193
-797	-269	-148
-853	-248	-15
-873	-322	-25
-836	-409	-116
-873	-377	-172
-959	-407	-234
-1023	-452	-274
-1017	-418	-253
-993	-420	-209
-1044	-424	-144
-1074	-237	-167
-1073	-202	-313
-1074	-281	-298
-980	-324	-317
-904	-343	-316
-842	-297	-317
-816	-236	-319
-817	-218	-298
-799	-209	-288
-765	-164	-258
-799	-114	-271
-921	-161	-309
-1005	-301	-313
-1125	-452	-328
-1122	-605	-303
-1082	-626	-289
-1040	-509	-282
-1002	-397	-257
-932	-386	-252
-853	-404	-263
-776	-400	-247
-714	-388	-191
-705	-409	-129
-778	-452	-122
-868	-413	-157
